name,marca,descrizione,image_url
TIRRENO FERROMICACEO,Colorificio Tirreno,"Smalto anticorrosivo a base di pimenti non inquinanti quali ossido di ferro micaceo, fosfatato di zinco e alluminio, è esente da piombo e cromati. L’alto spessore che si ottiene per ogni mano e la particolare struttura lamellare dell’ossido ferromicaceo lo rendono idoneo sia come mano di fondo anticorrosiva sia come  prodotto a finire.",/images/colorificiotirreno_prodotti/TIRRENOFERROMICACEO.webp
SCUDO,Colorificio Tirreno,"Protettivo consolidante per terrazze, protegge e ripara dall’acqua e dall’umidità le terrazze in cotto, clinker, gres, cemento e pietre naturali.Penetra nei materiali consolidando la superficie; impedisce le infiltrazioni di acqua; previene la formazione di muffe ed efflorescenze che provocano gravosi danni alle strutture; protegge le fughe e penetra in fessure che vanno da 0,5 micron a 1 mm. conferendo caratteristiche di idrorepellenza al sistema.",/images/colorificiotirreno_prodotti/SCUDO.webp
EPOXYPRIMER L.L.,Colorificio Tirreno,"Primer epossidico bicomponente, specifico per leghe leggere e ferro, dotato di ottima aderenza anche su lamiere zincate nuove. Sovraverniciabile anche con pitture ad alto spessore.",/images/colorificiotirreno_prodotti/EPOXYPRIMERLL.webp
CARSINT CLORAUCCIU’,Colorificio Tirreno,"Smalto al clorocaucciu’ e plastificanti insaponificabili di buona resistenza chimica in genere e ottima manutenzionabilità nel tempo. E’ indicato per la protezione di piscine, pavimenti industriali, vasche per acqua irrigua, nonché strutture industriali sottoposte ad aggressione chimica rilevante.",/images/colorificiotirreno_prodotti/CARSINTCLORAUCCIU.webp
STARGEL FERROMICACEO GRANA GROSSA,Colorificio Tirreno,"Anticorrosivo a struttura lamellare a base di pigmenti non inquinanti, esente da piombo e cromati. L’alto spessore e la struttura lamellare lo rendono idoneo sia come mano di fondo anticorrosiva sia come mano a finire. La grana grossa produce un effetto luminescente più accentuato.",/images/colorificiotirreno_prodotti/STARGELFERROMICACEOGRANAGROSSA.webp
PORTOFINO FLATTING,Colorificio Tirreno,"Vernice di altissima qualità, dotata di straordinaria brillantezza, immutabile anche dopo lunga esposizione, di eccezionale resistenza agli agenti atmosferici, al salmastro ed ai raggi ultravioletti. Porto no Flatting utilizza una cottura oleofenolica, da sempre il massimo in tema di resistenza e brillantezza.",/images/colorificiotirreno_prodotti/PORTOFINOFLATTING.webp
PORTOFINO SMALTO,Colorificio Tirreno,"Smalto uretanico monocomponente di qualità superiore, brillantissimo nel tempo, di particolare pregio per l’eccezionale purezza del bianco, l’elevata resistenza all’ingiallimento ed agli agenti atmosferici, elastico, di durezza superficiale eccellente, dilata perfettamente; è consigliabile per finiture di gran pregio su yachts ed imbarcazioni in legno, ferro e alluminio.",/images/colorificiotirreno_prodotti/PORTOFINOSMALTO.webp
ECOGLOSS TURAPORI,Colorificio Tirreno,"Dotato di ottima elasticità, resistenza alla spaccatura e buona carteggiabilità, asciuga rapidamente. Indicato come mano di fondo su legno laddove è previsto un ciclo ad acqua",/images/colorificiotirreno_prodotti/ECOGLOSSTURAPORI.webp
TIRRENO CONVERTER,Colorificio Tirreno,"Di elevata qualità e brillantezza. Dotato di ottima copertura, grande pennellabilità, eccellente dilatazione e totale assenza di colature; elastico, tono di bianco puro, non ingiallente, assicura perfetta adesione su ferro e su legno. Indicato per la pitturazione di imbarcazioni, infissi, cancellate e recinzioni in genere, in legno e in ferro.",/images/colorificiotirreno_prodotti/TIRRENOCONVERTER.webp
SILIPRIMER,Colorificio Tirreno,SILIPRIMER è fissativo consolidante a base di silicato di potassio specifico come sottofondo nei cicli che prevedono prodotti a finire a base di silicati di potassio. Migliora e uniforma il pH e l’assorbimento del supporto.,/images/colorificiotirreno_prodotti/SILIPRIMER.webp
TENNIS,Colorificio Tirreno,"Pittura per esterno a base di resina acrilica in solvente. Elastica, resistente allo sfregamento ed agli agenti atmosferici, è particolarmente formulata per la pitturazione di campi da tennis, pallavolo, calcetto, basket, ecc., in cemento, mateco, asfalto.",/images/colorificiotirreno_prodotti/TENNIS.webp
VERNICE IGNIFUGA,Colorificio Tirreno,"© 2018 – 2024 Colorificio Tirreno Srl. All Rights Reserved – P.IVA: 01477650111Via Genova, 128 – Ceparana, La Spezia (SP) – Tel. +39 0187 715979 Fax +39 0187 717878",/images/colorificiotirreno_prodotti/VERNICEIGNIFUGA.webp
AM-78,Colorificio Tirreno,Fissativo disinfettante murale ad azione fungicida. Impedisce all’umidità di attecchire sulle pareti trattate.,/images/colorificiotirreno_prodotti/AM-78.webp
ECOGLOSS IMPREGNANTE,Colorificio Tirreno,"Impregnante idoneo alla protezione del legno in profondità, resiste ottimamente alle intemperie, ai raggi ultravioletti e rende la super cie protetta perfettamente idrorepellente.È idoneo anche all’interno su vecchie travi, verande, perlinati.",/images/colorificiotirreno_prodotti/ECOGLOSSIMPREGNANTE.webp
SMALTO PAVIMENTI,Colorificio Tirreno,Smalto Pavimenti è prodotto specifico per il trattamento di super ci in cemento e mattoni. L’applicazione di Smalto Pavimenti consente di ottenere un effetto estetico immediato ed una sensibile azione antipolvere.,/images/colorificiotirreno_prodotti/SMALTOPAVIMENTI.webp
VELOX,Colorificio Tirreno,"© 2018 – 2024 Colorificio Tirreno Srl. All Rights Reserved – P.IVA: 01477650111Via Genova, 128 – Ceparana, La Spezia (SP) – Tel. +39 0187 715979 Fax +39 0187 717878",/images/colorificiotirreno_prodotti/VELOX.webp
CARSINT CONVERTER,Colorificio Tirreno,"Fondo antiruggine al fosfato di zinco, è indicato per quei lavori di verniciatura ove si richieda una buona protezione anticorrosiva unita ad una grande rapidità di essicazione. Nitroresistente.",/images/colorificiotirreno_prodotti/CARSINTCONVERTER.webp
AM-MIX,Colorificio Tirreno,"Previene la formazione di muffe. La confezione da 250 ml. è sufficiente per 5 lt. di idropittura, la confezione da 500 ml. è sufficiente per 10-15 lt. di idropittura",/images/colorificiotirreno_prodotti/AM-MIX.webp
ZINCOFEN,Colorificio Tirreno,"Antiruggine speciale per lamiere zincate e in lega leggera, è formulato con resine speciali, insaponificabili, che garantiscono la perfetta adesione. Dotato di eccellenti qualità passivanti date dal contenuto di fosfati di zinco.",/images/colorificiotirreno_prodotti/ZINCOFEN.webp
Silint,Colorificio Tirreno,"Idropittura minerale a base di silicato liquido di potassio. Dotato di ottima resistenza allo sfregamento, perciò di buona elasticità, consenti grande traspirabilità alle superfici trattate. Igienico, e anti muffa naturale.",/images/colorificiotirreno_prodotti/Silint.webp
ACRIPOL,Colorificio Tirreno,"Smalto poliuretanico acrilico di alta qualità, dotato di ottima ritenzione della brillantezza, di eccellente punto di bianco, non ingiallente, ACRIPOL è consigliato per finiture di gran pregio su yacht ed imbarcazioni in vetroresina, ferro, legno, alluminio.Trova inoltre impiego con successo anche su cemento, PVC, piastrelle in ceramica, vasche da bagno e pavimenti.",/images/colorificiotirreno_prodotti/ACRIPOL.webp
PORTOFINO FLATTING,Colorificio Tirreno,"Vernice poliuretanica brillantissima, di ottima resistenza all’ingiallimento ed ai raggi UV, mantiene a lungo inalterabile brillantezza ed elasticità del lm. Garantisce inoltre ottima dilatazione e resistenza all’abrasione.",/images/colorificiotirreno_prodotti/PORTOFINOFLATTING.webp
PLIOPRIMER,Colorificio Tirreno,"La struttura microporosa consente la massima penetrazione nella superï¬cie trattata rendendola completamente insaponiï¬cabile, può essere impiegato su superï¬ci in cemento, vecchi muri sfarinanti.Insensibile al gelo.",/images/colorificiotirreno_prodotti/PLIOPRIMER.webp
INTONACHINO ACRILICO,Colorificio Tirreno,"A base di resina acrilica pura in dispersione acquosa, graniglie di marmo di spessore variabile da 1.0 a 1,5 mm, cariche e pigmenti resistenti alla luce ed agli alcali, garantisce ottima adesione su tutte le superfici adeguatamente preparate e eccellente resistenza alla luce ed agli agenti atmosferici. Si applica su supporti rifiniti a civile, di malta bastarda a base di calce cemento. Il supporto deve essere regolare e assorbente, solido ed omogeneo, possibilmente fresco. Eventuali rappezzi devono per quanto possibile accordarsi con il tipo di intonaco esistente. In caso di supporti stagionati o molto assorbenti o in presenza di temperature elevate bagnare a rifiuto ed iniziare l’applicazione quando l’acqua è stata completamente assorbita. Non idoneo al trattamento di supporti verniciati con pitture sfarinanti, inconsistenti, degradati.",/images/colorificiotirreno_prodotti/INTONACHINOACRILICO.webp
FIVE STARS OPACO,Colorificio Tirreno,"Smalto opaco di alta qualità e di elevata resistenza agli agenti atmosferici, è idoneo alla laccatura di infissi, porte, finestre sia all’interno che all’esterno. Per le sue caratteristiche di dilatazione, copertura ed aspetto estetico è idoneo al trattamento dei locali interni di navi ed imbarcazioni, dove la cura dei particolari è considerata requisito indispensabile.",/images/colorificiotirreno_prodotti/FIVESTARSOPACO.webp
STARGEL FERROMICACEO GRANA FINE,Colorificio Tirreno,"Anticorrosivo a struttura lamellare a base di pigmenti non inquinanti, esente da piombo e cromati. L’alto spessore e la struttura lamellare lo rendono idoneo sia come mano di fondo anticorrosiva sia come mano a finire.",/images/colorificiotirreno_prodotti/STARGELFERROMICACEOGRANAFINE.webp
EPOGLOSS,Colorificio Tirreno,"Smalto epossidico a due componenti, trova impiego in campo industriale, sia nella protezione interna di serbatoi destinati allo stoccaggio di alcali diluiti e solventi a temperatura ambiente, sia nella verniciatura di strutture in calcestruzzo all’esterno ed all’interno.Epogloss è dotato di buona resistenza all’esterno, di eccellente resistenza ai solventi ed agli alcali e resiste ad una temperatura in atmosfera di circa 100°C.",/images/colorificiotirreno_prodotti/EPOGLOSS.webp
TANOX 2,Colorificio Tirreno,"Tanox 2 è un prodotto creato per risolvere il problema dell’eliminazione della ruggine in un modo nuovo: passivare il supporto senza dover togliere i prodotti di ossidazione che lo ricoprono.Tanox 2 si discosta dai tradizionali agenti chimici poiché, a differenza di essi, è uno stabilizzatore della ruggine capace di reagire con essa per formare un composto metallo – organico che neutralizza il processo di corrosione.",/images/colorificiotirreno_prodotti/TANOX2.webp
NOVOPAC,Colorificio Tirreno,"Pittura opaca pietri cante indicata sia come mano di fondo su legno e ferro, sia come nitura all’interno, in special modo per la verniciatura di termosifoni, cassonetti di serranda, ecc. Di buona copertura, rapida essiccazione e buon potere riempitivo, indurisce rapidamente e risulta facilmente carteggiabile per una migliore preparazione del sottofondo da verniciare.",/images/colorificiotirreno_prodotti/NOVOPAC.webp
EPOGLOSS,Colorificio Tirreno,"Smalto epossidico bicomponente, trova impiego in campo industriale, sia nella protezione interna di serbatoi destinati allo stoccaggio di alcali diluiti e soventi a temperatura ambiente, sia di strutture in calcestruzzo e anche pavimentazioni carrellabili, sia interno che esterno. E’ dotato di una buona resistenza all’esterno, di eccellente resistenza agli alcali e resiste ad una temperatura in atmosfera di circa 100°C.",/images/colorificiotirreno_prodotti/EPOGLOSS.webp
ECOGLOSS ANTIFUMO,Colorificio Tirreno,"Prodotto specificamente formulato per il trattamento di quei soffitti che, posti in locali quali cucine, bar, trattorie, tavernette, ecc., presentano ampie macchie di fumo. La resina acrilica pura blocca la macchia impedendole di riaffiorare, come avviene usando una normale idropittura.Atossico, inodore, permette l’immediata agibilità dei locali trattati.",https://www.colorificiotirreno.it/wp-content/uploads/products_images/image_.jpg
SILOXAN,Colorificio Tirreno,"Rivestimento acrilsilossanico ad elevata idrorepellenza, traspirantissimo è particolarmente indicato per una protezione ottimale delle facciate. Esso è impermeabile alla pioggia, ma permeabile al vapor d’acqua proveniente dall’interno. Ciò gli conferisce le proprietà migliori delle pitture organiche (quarzi e lavabili acrilici o vinilici) e delle pitture minerali (silicati e calce). Le sue caratteristiche d’idrorepellenza e permeabilità impediscono la penetrazione delle piogge nel muro, garantendo in tal modo assenza di muschi e muffe, miglior isolamento termico delle pareti interne, assenza di sfogliamenti e distacchi dal muro per effetto dell’evaporazione dell’umidità, uniformità del colore nel tempo.",/images/colorificiotirreno_prodotti/SILOXAN.webp
SOTTOFONDO PIGMENTATO,Colorificio Tirreno,"Fissativo acrilico puro all’acqua per esterni pigmentato con farina di quarzo. Le caratteristiche principali di questo tipo di prodotto sono un’ottima penetrazione del supporto, la capacità di regolare l’assorbimento dei supporti nuovi, la permeabilità al vapore acqueo. Può essere ricoperta con tutti i tipi di prodotti murali ed è particolarmente indicato con i plastici continui.",/images/colorificiotirreno_prodotti/SOTTOFONDOPIGMENTATO.webp
MINIO DI PIOMBO,Colorificio Tirreno,"Antiruggine ad elevato contenuto di minio di piombo in olio di lino che costituiscono da sempre la più ef cace sinergia anticorrosiva per il ferro e protettiva per il legno. Essa è infatti sempre preferibile nella protezione oltre che del ferro anche dell’opera viva delle imbarcazioni in legno prima dell’antivegetativa. Può ugualmente essere impiegata con la stessa ef cacia nella pitturazione degli in ssi in legno, quando devono essere pitturati con smalto a nire. Tutti questi pregi comportano qualche sacri cio nell’essiccazione e quindi nella rapidità dello svolgimento del lavoro.",/images/colorificiotirreno_prodotti/MINIODIPIOMBO.webp
ANCHORGLASS,Colorificio Tirreno,"Ancorante per vetroresina, è specificatamente formulato per la verniciatura di imbarcazioni in vetroresina e plastica. L’applicazione rende la superficie idonea ad essere verniciata con qualunque prodotto monocomponente, garantendone la perfetta adesione sia sull’opera viva (carena e bagnasciuga) che sul fuoribordo, coperta e quant’altro.",/images/colorificiotirreno_prodotti/ANCHORGLASS.webp
LUNA,Colorificio Tirreno,"Formulata per ottenere un alto potere coprente,Si propone come soluzione economica per ottenere pareti pulite e perfettamente traspiranti.",/images/colorificiotirreno_prodotti/LUNA.webp
SANAMATT SCHERMO,Colorificio Tirreno,"Protettivo trasparente acrilico contenente ioni d’argento, disponibile nelle versioni opaca o brillante. Nato per permettere a chiunque di proteggere con uno strato invisibile qualunque parete già pitturata, garantendone la completa igienizzazione e rendendo la superficie trattata super lavabile e a prova di macchia.Non ingiallente, protegge i supporti senza alternare colori. Resistente al graffio, permette alla superficie di essere trattata con qualunque tipo di igienizzante o detergente.",/images/colorificiotirreno_prodotti/SANAMATTSCHERMO.webp
ANTARES,Colorificio Tirreno,"Idropittura traspirante è formulata con microbubbles (sfere di vetro di diametro variabile da 10 a 20 micron) che le conferiscono uno specifico potere coibente, che la rende isolante alla temperatura e al rumore. Antares è inoltre efficace contro le muffe ed i batteri e quindi all’effetto anticondensa aggiunge una elevata azione “sanitizzante”.Per queste caratteristiche risulta particolarmente indicata nella protezione delle pareti rivolte a nord.",/images/colorificiotirreno_prodotti/ANTARES.webp
SILIPLAST,Colorificio Tirreno,"Idoneo alla protezione di muratura e calcestruzzo sottoposti all’azione di agenti atmosferici ed inquinamento, pietriï¬ca lentamente penetrando in profondità nel muro, senza impedirne la traspirazione.Si può applicare sul calcestruzzo, intonaco di malta bastarda, prefabbricati di cemento, pietra arenaria naturale.Non si applica su pitture sintetiche.",/images/colorificiotirreno_prodotti/SILIPLAST.webp
TIRRENO,Colorificio Tirreno,"Di elevata qualità e brillantezza. Dotato di ottima copertura, grande pennellabilità, eccellente dilatazione e totale assenza di colature; elastico, tono di bianco puro, non ingiallente, assicura perfetta adesione su ferro e su legno. Indicato per la pitturazione di imbarcazioni, infissi, cancellate e recinzioni in genere, in legno e in ferro.",/images/colorificiotirreno_prodotti/TIRRENO.webp
ESCLUSIVA,Colorificio Tirreno,Idonea per pareti e soffitti di locali interni e locali commerciali.Di buona copertura e punto di bianco.,/images/colorificiotirreno_prodotti/ESCLUSIVA.webp
ECOGLOSS,Colorificio Tirreno,"Smalto acrilico, ecologico, lucido o opaco ad acqua, inodore, atossico è particolarmente indicato per lavori all’esterno e consente di pitturare anche al chiuso nei mesi invernali. Ecogloss è particolarmente indicato per la pitturazione di pareti di locali aperti al pubblico ed all’infanzia, in quanto garantisce pulizia ed igiene al massimo livello; perciò viene preferito nella pitturazione di scuole, asili, ospedali, studi medici, casei ci e opi ci industriali alimentari in genere.",/images/colorificiotirreno_prodotti/ECOGLOSS.webp
SPARTITRAFFICO,Colorificio Tirreno,"Prodotto essicante ad aria con veicolo a base di resine sintetiche e contenenti perline, nella versione rifrangente. Dotato di elevato potere coprente, di rapida essiccazione e notevole resistenza all’usura, è un prodotto specificamente studiato per la segnaletica stradale orizzontale urbana, extraurbana, piste di volo, ecc..",/images/colorificiotirreno_prodotti/SPARTITRAFFICO.webp
EPOXIPRIMER HB,Colorificio Tirreno,"Primer epossidico bicomponente ad elevato spessore. Indicato per la protezione di impianti industriali, è dotato di buona resistenza in ambienti aggressivi. E’ inoltre dotato di buona adesione anche su materiale non perfettamente preparato.",/images/colorificiotirreno_prodotti/EPOXIPRIMERHB.webp
PORTOFINO SMALTO,Colorificio Tirreno,"Smalto poliuretanico di alta qualità, dotato di ottima ritenzione della brillantezza, di eccellente punto di bianco, non ingiallente, Porto no Enamel è consigliato per finiture di gran pregio su yacht ed imbarcazioni in vetroresina, ferro, legno, alluminio. Trova inoltre impiego con successo anche su PVC, piastrelle in ceramica, vasche da bagno e pavimenti.",/images/colorificiotirreno_prodotti/PORTOFINOSMALTO.webp
CARSINT ALTA TEMPERATURA,Colorificio Tirreno,"Smalto resistente al calore e alla corrosione. Resiste a temperature no a 600° in continuo, con punte no a 650°.È ideale per marmitte, forni, ciminiere e barbecue.",/images/colorificiotirreno_prodotti/CARSINTALTATEMPERATURA.webp
ECOTERMO,Colorificio Tirreno,"Prodotto specificamente formulato per il trattamento di quei soffitti che, posti in locali quali cucine, bar, trattorie, tavernette, ecc., presentano ampie macchie di fumo. La resina acrilica pura blocca la macchia impedendole di riaffiorare, come avviene usando una normale idropittura.Atossico, inodore, permette l’immediata agibilità dei locali trattati.",/images/colorificiotirreno_prodotti/ECOTERMO.webp
ETERSTOP,Colorificio Tirreno,Trattamento “incamiciante” per coperture in cemento – amianto a base di elastomeri acrilici all’acqua. Il trattamento del brocemento con “Eterstop” permette cioè la boni ca di manufatti in opera e ne faciliterà in futuro l’eventuale smaltimento.,/images/colorificiotirreno_prodotti/ETERSTOP.webp
SANALEGNO VITA,Colorificio Tirreno,"Ravvivante trasparente per legno, ideale per ridare tono ai legni vecchi, a base di olio di lino cotto.",/images/colorificiotirreno_prodotti/SANALEGNOVITA.webp
LOGOS,Colorificio Tirreno,"Ottima copertura, dilatazione perfetta, buon punto di bianco buona resistenza allo sfregamento, lo rendono idoneo in ambienti interni con ottimi risultati in termini di redditività del lavoro.",/images/colorificiotirreno_prodotti/LOGOS.webp
