name,marca,descrizione,image_url
Idropulitrice acqua fredda Karcher K5 SMART CONTROL,KARCHER,"Pressione (bar/MPa) 20 - Max. 145 / 2 - Max. 14,5 Portata (l/h) Max. 500 Resa per area (m²/h) 40 Potenza assorbita (kW) 2,1 Più informazioni",/images/prodotti_karcher/Idropulitrice_acqua_fredda_Karcher_K5_SMART_CONTROL.webp
Idropulitrice acqua fredda Karcher K6 SPECIAL 1.168-508.0,KARCHER,Pressione (bar/MPa) 20 - massimo 160/2 Portata pompa (l/h) massimo 600 Potenza assorbita (kW) 3 Più informazioni,/images/prodotti_karcher/Idropulitrice_acqua_fredda_Karcher_K6_SPECIAL_1.168-508.0.webp
Idropulitrice acqua fredda Karcher K7 POWER 1.317-150.0,KARCHER,Pressione (bar/MPa) 20 - max. 180 / 2 - max. 18 Portata (l/h) max. 600 Resa per area (m²/h) 60 Potenza allacciata (kW) 3 Più informazioni,/images/prodotti_karcher/Idropulitrice_acqua_fredda_Karcher_K7_POWER_1.317-150.0.webp
Idropulitrice ad acqua fredda Karcher HD 5/15 C Plus,KARCHER,"Portata (l/h) 500 lt Pressione di lavoro (bar) 150 Max. pressione (bar) 200 Assorbimento (kW) 2,8 Più informazioni",/images/prodotti_karcher/Idropulitrice_ad_acqua_fredda_Karcher_HD_5_15_C_Plus.webp
Irrigatore circolare per giardino Karcher CS 90 VARIO,KARCHER,"Per superfici e giardini di piccole dimensioni, prevede anche l'adattatore per superfici rettangolari, compatibile con tutti i sistemi a click Più informazioni",/images/prodotti_karcher/Irrigatore_circolare_per_giardino_Karcher_CS_90_VARIO.webp
Irrigatore per giardino oscillante Karcher OS 3220 Sprinkler,KARCHER,Ideale per l'irrigazione di giardini di media e larga misura. Estremamente durevole. Copre fino a 220 m2 Più informazioni,/images/prodotti_karcher/Irrigatore_per_giardino_oscillante_Karcher_OS_3220_Sprinkler.webp
Karcher 2.863-233.0 ugello per cura dei tessuti pulitori a vapore,KARCHER,"Accessorio per pulitori a vapore : SC 1, SC 1 EasyFix, SC 2 Deluxe EasyFix, SC 2 EasyFix, SC 3 EasyFix, SC 3 EasyFix + panni per la pulizia, SC 4 EasyFix, SC 5 EasyFix con presa per ferro da stiro Più informazioni",/images/prodotti_karcher/Karcher_2.863-233.0_ugello_per_cura_dei_tessuti_pulitori_a_vapore.webp
Karcher 2.997-211.0 Prefiltro per elettropompe serie BP casa e giardino,KARCHER,"Per elettropompe serie: BP 2 Garden, BP 3 Casa, BP 3 Garden, BP 3 Home & Garden, BP 4 Garden Set Più informazioni",/images/prodotti_karcher/Karcher_2.997-211.0_Prefiltro_per_elettropompe_serie_BP_casa_e_giardino.webp
kit tubo a spirale 10mt irrigazione con pistola Karcher 2.645-178.0,KARCHER,"Ideale per l’irrigazione di piante in vaso su terrazzi, balconi e piccoli giardini, Tubo spiralato da 5/16” (8 mm) 10 m Più informazioni",/images/prodotti_karcher/kit_tubo_a_spirale_10mt_irrigazione_con_pistola_Karcher_2.645-178.0.webp
Lancia con diffusore schiumogeno e serbatoio integrato Karcher 4.112-053.0,KARCHER,"Per idropulitrici serie HD, HDS Portata (l/h) 350 - 600 Dimensione ugello 38 mm Max. pressione (bar) 300, Capacità del serbatoio (l) 1 Più informazioni",/images/prodotti_karcher/Lancia_con_diffusore_schiumogeno_e_serbatoio_integrato_Karcher_4.112-053.0.webp
Pistola per irrigazione lancia spray Plus Karcher 26451580,KARCHER,"Con testina rotante e 6 diversi tipi di getto , per l'irrigazione di aree medio/piccole, robusta, ergonomica e durevole Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_lancia_spray_Plus_Karcher_26451580.webp
Lancia rotante Karcher 4.760-663.0 per idropulitrici serie HD-HDS,KARCHER,Lancia in acciaio inossidabile da 850 mm (attacco manuale) Impugnatura ergonomica per facilità d'uso e protezione Girevole di 360° sotto pressione Più informazioni,/images/prodotti_karcher/Lancia_rotante_Karcher_4.760-663.0_per_idropulitrici_serie_HD-HDS.webp
Lavasciuga pavimenti compatta 18V Karcher BR 30/1 C Bp Pack Professional,KARCHER,"Soluzione ideale per uffici, studi medici, aree di ricevimento, hotel e ristoranti, per la pulizia dei pavimenti di mense, scuole e ospedali Più informazioni",/images/prodotti_karcher/Lavasciuga_pavimenti_compatta_18V_Karcher_BR_30_1_C_Bp_Pack_Professional.webp
Lavasuperfici per idropulitrici K2-K7 Karcher T5 T-Racer,KARCHER,"Pulizia accurata e senza spruzzi su grandi aree , adatto per le idropulitrice dalla serie K2 a K7, pulisce anche le superfici verticali, come le porte del garage Più informazioni",/images/prodotti_karcher/Lavasuperfici_per_idropulitrici_K2-K7_Karcher_T5_T-Racer.webp
Pistola irrigazione giardino con raccordi tubo Karcher 2.645-288.0,KARCHER,"Set comprende: Lancia, Presa rubinetti da 3/4” rid. 1/2”, Raccordo Universale Plus, Raccordo Universale Aquastop Più informazioni",/images/prodotti_karcher/Pistola_irrigazione_giardino_con_raccordi_tubo_Karcher_2.645-288.0.webp
Pistola per irrigazione giardino con getto regolabile Karcher 26452650,KARCHER,Regolazione della portata fino a chiusura del getto Getto regolabile da forte a dolce e nebulizzato Più informazioni,/images/prodotti_karcher/Pistola_per_irrigazione_giardino_con_getto_regolabile_Karcher_26452650.webp
Pistola per irrigazione karcher 2.645-264.0,KARCHER,"Getto regolabile , per annaffiare con getto a cono e pulire con getto appuntito, Si auto svuota, Non teme il gelo, Compatta e leggera Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_karcher_2.645-264.0.webp
Pistola per irrigazione multifunzione Karcher 26452660,KARCHER,"Con regolazione portata dell’acqua, getto regolabile in 3 posizioni da teso e forte a dolce e nebulizzato, bloccaggio e sbloccaggio del grilletto con un solo dito. Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_multifunzione_Karcher_26452660.webp
Pistola per irrigazione regolabile PLUS Karcher 2.645-268.0,KARCHER,"Regolazione della portata dell’acqua Getto regolabile da teso e forte, bloccaggio del grilletto, Comoda e pratica, da usare per bagnare aiuole e prati e piante Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_regolabile_PLUS_Karcher_2.645-268.0.webp
Pistola per irrigazione 4 getti regolabili Plus Karcher 26452690,KARCHER,"Regolazione della portata dell’acqua, getto regolabile in 4 posizioni da teso e forte a dolce e nebulizzato e bloccaggio del grilletto con un solo dito per un getto costante. Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_4_getti_regolabili_Plus_Karcher_26452690.webp
Pistola per irrigazione Premium in metallo Karcher 26452700,KARCHER,"Regolazione della portata dell’acqua , getto regolabile da teso e forte a dolce e nebulizzato e bloccaggio del grilletto Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_Premium_in_metallo_Karcher_26452700.webp
Pistola per irrigazione getto regolabile 4 posizioni Premium Karcher 26452710,KARCHER,"Regolazione della portata dell’acqua, getto regolabile in 4 posizioni da teso e forte a dolce e nebulizzato, bloccaggio del grilletto Più informazioni",/images/prodotti_karcher/Pistola_per_irrigazione_getto_regolabile_4_posizioni_Premium_Karcher_26452710.webp
Prolunga ed ugello per pulitori a vapore Karcher 2.863-263.0,KARCHER,"Per la pulizia ecologica e veloce di fughe e zone difficilmente accessibili, per i pulitori serie SC 2, SC 3, SC 4, SC 5, SG 4/4, SI 4 + Kit Stireria Più informazioni",/images/prodotti_karcher/Prolunga_ed_ugello_per_pulitori_a_vapore_Karcher_2.863-263.0.webp
"Prolunga tubo di aspirazione 3,5m per aspiratori solidi liquidi WD Karcher 2.863-305.0",KARCHER,Adatta a tutti gli aspiratori solidi liquidi della serie WD Garantisce un'area di lavoro più ampia e una maggiore libertà di movimento. Più informazioni,"/images/prodotti_karcher/Prolunga_tubo_di_aspirazione_3,5m_per_aspiratori_solidi_liquidi_WD_Karcher_2.863-305.0.webp"
"Prolunga tubo flessibile aspirapolvere (1,5 m) Karcher 4.441-068.0",KARCHER,Per aspirapolvere/umido Karcher Home & Garden modello: A2003 - A2801 - VM 2 - VM 6 - WD2.xxx - WD7.xxx - WD 2 - WD 6 Più informazioni,"/images/prodotti_karcher/Prolunga_tubo_flessibile_aspirapolvere_(1,5_m)_Karcher_4.441-068.0.webp"
Dispositivo protezione funzionamento a secco per elettropompe Karcher serie BP,KARCHER,"Compatibile con le elettropompe serie BP (tranne BP1) e serie SCP - SDP, BP 2 Garden, BP 2 per Cisterne, BP 3 Casa, BP 3 Garden, BP 4 Deep Well, BP 4 Garden Set, BP 6 Deep Well Più informazioni",/images/prodotti_karcher/Dispositivo_protezione_funzionamento_a_secco_per_elettropompe_Karcher_serie_BP.webp
"Raccordo Aquastop Karcher per tubo irrigazione 1/2"" - 5/8"" - 3/4""",KARCHER,"Aquastop, per staccare gli accessori dal tubo in sicurezza anche con l'acqua aperta Compatibile con tutti i tubi per l'irrigazione Più informazioni",/images/prodotti_karcher/Raccordo_Aquastop_Karcher_per_tubo_irrigazione_1_2__-_5_8__-_3_4_.webp
Raccordo Karcher per tubi irrigazione con rubinetto in linea,KARCHER,Dotato di rubinetto on/off per la gestione del flusso d'acqua Per tutti i tubi da giardino Con regolazione portata da 0 a max. Più informazioni,/images/prodotti_karcher/Raccordo_Karcher_per_tubi_irrigazione_con_rubinetto_in_linea.webp
"Raccordo Karcher per giunzione tubi irrigazione 1/2-5/8-3/4""",KARCHER,Collega o ripara i tubi per l'irrigazione Compatibile con tutti i tubi per l'irrigazione. Più informazioni,/images/prodotti_karcher/Raccordo_Karcher_per_giunzione_tubi_irrigazione_1_2-5_8-3_4_.webp
"Raccordo universale Karcher per tubo irrigazione 1/2"" 5/8"" 3/4""",KARCHER,Compatibile con tutti i tubi per l'irrigazione Rivestimento in gomma per una presa più confortevole. Più informazioni,/images/prodotti_karcher/Raccordo_universale_Karcher_per_tubo_irrigazione_1_2__5_8__3_4_.webp
Sacchetti filtro carta Karcher 6.904-285.0 per aspiratori serie NT 48-75 (5 pezzi),KARCHER,"Sacchetti filtro in carta (doppio strato), testati per polveri in classe M, 3 strati resistente allo strappo Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_carta_Karcher_6.904-285.0_per_aspiratori_serie_NT_48-75_(5_pezzi).webp
Sacchetti filtro in pile (5 pz) Karcher 2.889-155.0 per aspiratori NT40-50,KARCHER,"Per aspiratori serie: NT 40/1 Ap L, NT 40/1 Tact Te L, NT 40/1 Tact Te M Wood, NT 50/1 Tact Te L Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_in_pile_(5_pz)_Karcher_2.889-155.0_per_aspiratori_NT40-50.webp
Sacchetti filtro aspirapolvere WD2 e WD3 Karcher 2.863-314.0 (4 pezzi),KARCHER,"Adatto per aspirapolvere WD 2 Plus, WD 3, WD 3 Battery e KWD 1-3, SE 4001 e SE 4002 Materiale vello a tre strati per un'eccellente ritenzione della polvere Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_aspirapolvere_WD2_e_WD3_Karcher_2.863-314.0_(4_pezzi).webp
Sacchetti filtro KARCHER 2.863-006.0 per aspirapolvere serie MW - WD (4 pezzi),KARCHER,"Confezione di 4 sacchetti filtro in vello ricambio per aspiratori serie MV4-5-6 e SERIE WD , resistente, antistrappo e con un alto grado di ritenzione polvere. Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_KARCHER_2.863-006.0_per_aspirapolvere_serie_MW_-_WD_(4_pezzi).webp
Sacchetti filtro in pile Karcher 69074690 (5 pezzi) per aspiratori NT22/1 AP,KARCHER,"Sacco filtrante in pile, antistrappo, classe di polvere M. confezione 5 pezzi, per aspiratori NT 22/1 Ap Bp L - NT 22/1 Ap Bp Pack Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_in_pile_Karcher_69074690_(5_pezzi)_per_aspiratori_NT22_1_AP.webp
Sacchetti filtro in tessuto per aspiratori Karcher serie NT22/1 Ap (5 pezzi),KARCHER,"Sacco filtrante in pile, antistrappo, per aspiratori professionali NT 22/1 Ap e NT 22/1 Ap Te Certificati per classi di polvere L. Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_in_tessuto_per_aspiratori_Karcher_serie_NT22_1_Ap_(5_pezzi).webp
Sacchetti filtro in pile per aspirapolvere Karcher T 10/1 T12/1,KARCHER,"Compatibile per gli aspirapolvere T 10/1, T 10/1 Adv, T 12/1 400Hz, T 12/1 eco!efficiency Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_in_pile_per_aspirapolvere_Karcher_T_10_1_T12_1.webp
Sacchetti filtro in pile per aspirapolvere T7/1 - T8/1L Karcher 6.904-084.0 (10 pezzi),KARCHER,"Sacchetti filtro in tessuto a tre strati, resistenti allo strappo, classe di polvere M, Standard per il modello T 7/1. Più informazioni",/images/prodotti_karcher/Sacchetti_filtro_in_pile_per_aspirapolvere_T7_1_-_T8_1L_Karcher_6.904-084.0_(10_pezzi).webp
Sacchetto filtro aspirapolvere Karcher 6.904-335.0 (10 pezzi),KARCHER,"Sacchetto filtro in tessuto triplo strato resistente agli strappi, per aspiratori: BV 5/1, BVL 3/1 Bp, BVL 3/1 Bp PACK, BVL 5/1 Bp Pack, T 7/1 eco!efficiency, T 9/1 Bp Più informazioni",/images/prodotti_karcher/Sacchetto_filtro_aspirapolvere_Karcher_6.904-335.0_(10_pezzi).webp
Set 2 panni microfibra per pulitori a vapore Karcher SV 1802-1902,KARCHER,Ricambio originale karcher adatto anche per modelli: SC1020 >>> Più informazioni,/images/prodotti_karcher/Set_2_panni_microfibra_per_pulitori_a_vapore_Karcher_SV_1802-1902.webp
Set 2 rulli gialli microfibra Karcher 20550060 per lavapavimenti FC5-FC7,KARCHER,"Microfibra al 100% di ottima qualità, scioglie e trattiene lo sporco e dà risultati di pulizia ottimi su tutte le superfici dure, lavabili in lavatrice a 60°C Più informazioni",/images/prodotti_karcher/Set_2_rulli_gialli_microfibra_Karcher_20550060_per_lavapavimenti_FC5-FC7.webp
Set 2 rulli grigi microfibra Karcher 20550070 per lavapavimenti FC5-FC7,KARCHER,"Microfibra al 100% di ottima qualità, scioglie e trattiene lo sporco e dà risultati di pulizia ottimi su tutte le superfici dure, lavabili in lavatrice a 60°C Più informazioni",/images/prodotti_karcher/Set_2_rulli_grigi_microfibra_Karcher_20550070_per_lavapavimenti_FC5-FC7.webp
Set 2 rulli Karcher pulizia pietra per lavapavimenti FC3-FC5-FC7,KARCHER,"Microfibra di alta qualità, ottima rimozione dello sporco ed elevato livello di raccolta per risultati di pulizia eccellenti, può essere lavato in lavatrice fino a 60 ° C Più informazioni",/images/prodotti_karcher/Set_2_rulli_Karcher_pulizia_pietra_per_lavapavimenti_FC3-FC5-FC7.webp
Set 2 rulli microfibra pulizia pietra per Lavapavimenti BR 30/1 Karcher 4.030-126.0,KARCHER,"Microfibra di alta qualità, rimozione ottimale dello sporco e alta capacità di raccolta per risultati di pulizia eccellenti, adatto al lavaggio in lavatrice fino a 60 °C. Più informazioni",/images/prodotti_karcher/Set_2_rulli_microfibra_pulizia_pietra_per_Lavapavimenti_BR_30_1_Karcher_4.030-126.0.webp
Set 2 rulli universali microfibra per Lavapavimenti BR 30/1 Karcher 4.030-088.0,KARCHER,100% microfibra di alta qualità Rimozione ottimale dello sporco Adatto al lavaggio in lavatrice fino a 60 °C. Più informazioni,/images/prodotti_karcher/Set_2_rulli_universali_microfibra_per_Lavapavimenti_BR_30_1_Karcher_4.030-088.0.webp
Set 4 ruote pivottanti Karcher 2.889-126.0,KARCHER,N/A,/images/prodotti_karcher/Set_4_ruote_pivottanti_Karcher_2.889-126.0.webp
Set 4 spazzoline tonde Karcher 2.863-264.0 per pulitori vapore,KARCHER,"Due diversi colori per diverse applicazioni, ad es. in cucina e in bagno, compatibile con i pulitori a vapore Karcher SC 2, SC 3, SC 4, SC 5, SI 4 + Kit Stireria Più informazioni",/images/prodotti_karcher/Set_4_spazzoline_tonde_Karcher_2.863-264.0_per_pulitori_vapore.webp
"Tubo 10m 3/4"" per idropulitrici e irrigazione + 3 adattatori Karcher 2.645-156.0",KARCHER,"Set per idropulitrici e irrigazione con tubo flessibile di 10m 2 adattatori 3/4"" e un connettore universale Più informazioni",/images/prodotti_karcher/Tubo_10m_3_4__per_idropulitrici_e_irrigazione_+_3_adattatori_Karcher_2.645-156.0.webp
Spazzola lava pavimenti per idropulitrici serie K2-K7 Karcher PS30 - 2.644-123.0,KARCHER,"Adatta per le idropulitrici Home e Garden serie K2-K7 Pulizia delle scale, Pulizia garage, Pulizia di muri / pareti del giardino, Pulizia balconi Più informazioni",/images/prodotti_karcher/Spazzola_lava_pavimenti_per_idropulitrici_serie_K2-K7_Karcher_PS30_-_2.644-123.0.webp
Spazzola rotante per idropulitrici serie K2-K7 Karcher WB 120,KARCHER,"Per la pulizia di tutte le superfici lisce come vernice, vetro o plastica, Testina rotante, Pulizia delicata ed efficiente. Più informazioni",/images/prodotti_karcher/Spazzola_rotante_per_idropulitrici_serie_K2-K7_Karcher_WB_120.webp
Sturatubi Karcher 61100490 DN6 m20 per idropulitrici serie HD,KARCHER,"Per la pulizia interna di tubi, scarichi, ecc, filetto per allacciare ugello R 1/8, max 140 bar, 20 mt- utilizzabile con le idropulitrici serie HD Più informazioni",/images/prodotti_karcher/Sturatubi_Karcher_61100490_DN6_m20_per_idropulitrici_serie_HD.webp
"Sturatubi 7,5m Karcher 2.637-729.0 per idropulitrici serie K2-K7 - G",KARCHER,"Per liberare tubazioni e scarichi otturati, dotato di 4 getti ad alta pressione, compatibile con le idropulitrici serie K2-K7 - G Più informazioni","/images/prodotti_karcher/Sturatubi_7,5m_Karcher_2.637-729.0_per_idropulitrici_serie_K2-K7_-_G.webp"
Sturatubi sonda 15m per idropulitrici serie K2-K7 - G Karcher 2.637-767.0,KARCHER,"Per liberare tubazioni e scarichi otturati, dotato di 4 getti ad alta pressione, compatibile con le idropulitrici serie K2-K7 - G Più informazioni",/images/prodotti_karcher/Sturatubi_sonda_15m_per_idropulitrici_serie_K2-K7_-_G_Karcher_2.637-767.0.webp
Supporto da muro porta tubo irrigazione Karcher 2.645-161.0,KARCHER,"Robusto e pratico per riporre in ordine il tubo da giardino , completo di supporto per riporre la lancia o la pistola dopo l'uso Più informazioni",/images/prodotti_karcher/Supporto_da_muro_porta_tubo_irrigazione_Karcher_2.645-161.0.webp
"Tubo alta pressione idropulitrici Karcher 6.110-051.0 DN8, 250 bar, 10m",KARCHER,"Per idropulitrici serie HD, HDC, HDS con raccordo ad ambo i capi M 22 x 1,5 con protezione anti-piega DN 8, con raccordo girevole, per industria alimentare fino a 80°C Più informazioni","/images/prodotti_karcher/Tubo_alta_pressione_idropulitrici_Karcher_6.110-051.0_DN8,_250_bar,_10m.webp"
Tubo flessibile per aspirapolvere serie WD (1 m) Karcher 2.863-112.0,KARCHER,"Per il collegamento del tubo di aspirazione alla presa d'aria di scarico dell'attrezzo elettrico, adatto per aspiratori serie WD Più informazioni",/images/prodotti_karcher/Tubo_flessibile_per_aspirapolvere_serie_WD_(1_m)_Karcher_2.863-112.0.webp
"Tubo irrigazione giardino Karcher Performance Plus 3/4"" 50m",KARCHER,Strato esterno anti-UV resistente alle intemperie protegge il materiale e lo strato intermedio opaco impedisce alle alghe di accumularsi Più informazioni,/images/prodotti_karcher/Tubo_irrigazione_giardino_Karcher_Performance_Plus_3_4__50m.webp
"Tubo irrigazione giardino Karcher Performance Plus 5/8"" 25m",KARCHER,Strato esterno anti-UV resistente alle intemperie protegge il materiale e lo strato intermedio opaco impedisce alle alghe di accumularsi Più informazioni,/images/prodotti_karcher/Tubo_irrigazione_giardino_Karcher_Performance_Plus_5_8__25m.webp
"Tubo irrigazione giardino Karcher Performance Premium 5/8"" 50m",KARCHER,Strato esterno anti-UV resistente alle intemperie protegge il materiale e lo strato intermedio opaco impedisce l'accumulo di alghe Più informazioni,/images/prodotti_karcher/Tubo_irrigazione_giardino_Karcher_Performance_Premium_5_8__50m.webp
"Tubo per irrigazione Karcher Primoflex 25m 3/4""",KARCHER,"Pressione di scoppio max 24 bar Ampia sopportazione delle temperature: da -20 fino a 65° C 3 strati, non si attorciglia Lunghezza 25m 3/4"" Più informazioni",/images/prodotti_karcher/Tubo_per_irrigazione_Karcher_Primoflex_25m_3_4_.webp
"Tubo per irrigazione Karcher Primoflex 25m 5/8""",KARCHER,"Pressione di scoppio max 24 bar Ampia sopportazione delle temperature: da -20 fino a 65° C 3 strati, non si attorciglia Lunghezza 25m 5/8"" Più informazioni",/images/prodotti_karcher/Tubo_per_irrigazione_Karcher_Primoflex_25m_5_8_.webp
"Tubo per irrigazione Karcher Primoflex 50m 3/4""",KARCHER,"Pressione di scoppio max 24 bar Ampia sopportazione delle temperature: da -20 fino a 65° C 3 strati, non si attorciglia Lunghezza 50m 3/4"" Più informazioni",/images/prodotti_karcher/Tubo_per_irrigazione_Karcher_Primoflex_50m_3_4_.webp
"Tubo per irrigazione Karcher Primoflex 50m 5/8""",KARCHER,"Pressione di scoppio max 24 bar Ampia sopportazione delle temperature: da -20 fino a 65° C 3 strati, non si attorciglia Lunghezza 50m 5/8"" Più informazioni",/images/prodotti_karcher/Tubo_per_irrigazione_Karcher_Primoflex_50m_5_8_.webp
Ugello bocchetta mangiasporco per idropulitrici serie HD6/8 Karcher 4.763-252.0,KARCHER,"Getto rotante che offre prestazioni di pulizia 10 volte migliori ugello in ceramica, adatto per idropulitrici HD 6/15 G Entry Class, HD 8/23 G Entry Class, HD 6/15-4 Più informazioni",/images/prodotti_karcher/Ugello_bocchetta_mangiasporco_per_idropulitrici_serie_HD6_8_Karcher_4.763-252.0.webp
Ugello sturatubi per idropulitrici serie HD-HDS Karcher 5.763-015.0,KARCHER,"Diametro (mm) 16 Dimensione ugello 55 , con diverse direzioni del getto per la pulizia rapida ed ecologica di scarichi e tubi otturati. Più informazioni",/images/prodotti_karcher/Ugello_sturatubi_per_idropulitrici_serie_HD-HDS_Karcher_5.763-015.0.webp
Idropulitrice ad alta pressione a filo con spazzole al carbonio 1800 W raffreddata ad aria KARCHER K 6 Black 165 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_con_spazzole_al_carbonio_1800_W_raffreddata_ad_aria_KARCHER_K_6_Black_165_bar.webp
Vaporiera alimentazione elettrica KARCHER SC 1 EasyFix 1200 W,KARCHER,,/images/karcher_prodotti_LRM/Vaporiera_alimentazione_elettrica_KARCHER_SC_1_EasyFix_1200_W.webp
Idropulitrice ad alta pressione a filo con spazzole al carbonio 1800 W raffreddata ad aria KARCHER K 4 Black 130 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_con_spazzole_al_carbonio_1800_W_raffreddata_ad_aria_KARCHER_K_4_Black_130_bar.webp
Aspiratore solidi e liquidi KARCHER KWD 6 P S V-30/8/22/T (BSY) *EU aspirazione 26 kPa 30 L 1300 W,KARCHER,,/images/karcher_prodotti_LRM/Aspiratore_solidi_e_liquidi_KARCHER_KWD_6_P_S_V-30_8_22_T_(BSY)__EU_aspirazione_26_kPa_30_L_1300_W.webp
Idropulitrice ad alta pressione a filo a induzione 1800 W raffreddata ad acqua KARCHER K 4 Power Control FLEX 130 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_a_induzione_1800_W_raffreddata_ad_acqua_KARCHER_K_4_Power_Control_FLEX_130_bar.webp
Idropulitrice ad alta pressione a filo con spazzole al carbonio 1800 W raffreddata ad aria KARCHER K 5 Black 145 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_con_spazzole_al_carbonio_1800_W_raffreddata_ad_aria_KARCHER_K_5_Black_145_bar.webp
Idropulitrice ad alta pressione a filo 3000 W raffreddata ad acqua KARCHER K 7 Power FLEX 180 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_3000_W_raffreddata_ad_acqua_KARCHER_K_7_Power_FLEX_180_bar.webp
Idropulitrice ad alta pressione a filo a induzione 600 W raffreddata ad acqua KARCHER PCL 4 Lavasuperfici 10 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_a_induzione_600_W_raffreddata_ad_acqua_KARCHER_PCL_4_Lavasuperfici_10_bar.webp
Aspirapolvere da officina KARCHER WD 3 V-17/6/20 CAR aspirazione 0 kPa 17 L 1000 W,KARCHER,,/images/karcher_prodotti_LRM/Aspirapolvere_da_officina_KARCHER_WD_3_V-17_6_20_CAR_aspirazione_0_kPa_17_L_1000_W.webp
Aspiratore solidi e liquidi KARCHER WD 3 V-19/4/20 aspirazione 20 kPa 19 L 1000 W,KARCHER,,/images/karcher_prodotti_LRM/Aspiratore_solidi_e_liquidi_KARCHER_WD_3_V-19_4_20_aspirazione_20_kPa_19_L_1000_W.webp
Idropulitrice ad alta pressione a filo con spazzole al carbonio 1600 W raffreddata ad aria KARCHER K3 120 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_con_spazzole_al_carbonio_1600_W_raffreddata_ad_aria_KARCHER_K3_120_bar.webp
Idropulitrice ad alta pressione a filo con spazzole al carbonio 1800 W raffreddata ad aria KARCHER K 5 Universal Edition Car 145 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_con_spazzole_al_carbonio_1800_W_raffreddata_ad_aria_KARCHER_K_5_Universal_Edition_Car_145_bar.webp
"Sacchetto di aspirazione KARCHER FILTRO IN VELLO poliestere 19 L per wd 2, wd 3 e se 4 pezzi",KARCHER,,"/images/karcher_prodotti_LRM/Sacchetto_di_aspirazione_KARCHER_FILTRO_IN_VELLO_poliestere_19_L_per_wd_2,_wd_3_e_se_4_pezzi.webp"
Cartuccia per filtro KARCHER per lavasciuga,KARCHER,,/images/karcher_prodotti_LRM/Cartuccia_per_filtro_KARCHER_per_lavasciuga.webp
Idropulitrice ad alta pressione a filo con spazzole al carbonio 1800 W raffreddata ad aria KARCHER K 4 Universal Edition FJ *IT 130 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_con_spazzole_al_carbonio_1800_W_raffreddata_ad_aria_KARCHER_K_4_Universal_Edition_FJ__IT_130_bar.webp
Detergente per idropulitrice KARCHER,KARCHER,,/images/karcher_prodotti_LRM/Detergente_per_idropulitrice_KARCHER.webp
Aspiratore solidi e liquidi KARCHER WD 3 aspirazione 21 kPa 19 L 1000 W,KARCHER,,/images/karcher_prodotti_LRM/Aspiratore_solidi_e_liquidi_KARCHER_WD_3_aspirazione_21_kPa_19_L_1000_W.webp
Idropulitrice ad alta pressione a filo a induzione 1800 W raffreddata ad acqua KARCHER K4 Power Control 130 bar,KARCHER,,/images/karcher_prodotti_LRM/Idropulitrice_ad_alta_pressione_a_filo_a_induzione_1800_W_raffreddata_ad_acqua_KARCHER_K4_Power_Control_130_bar.webp
Aspirapolvere da officina KARCHER WD 4 V-20/5/22 aspirazione 22 kPa 20 L 1000 W,KARCHER,,/images/karcher_prodotti_LRM/Aspirapolvere_da_officina_KARCHER_WD_4_V-20_5_22_aspirazione_22_kPa_20_L_1000_W.webp
K�rcher Dispositivo per la pulizia di tappeti e tappezzerie Puzzi 10/1 EU mod. 1.100-130.0 EAN 4039784917088,KARCHER,,/images/karcher_prodotti_LRM/K�rcher_Dispositivo_per_la_pulizia_di_tappeti_e_tappezzerie_Puzzi_10_1_EU_mod._1.100-130.0_EAN_4039784917088.webp
Detergente per idropulitrice KARCHER Ultra Foam Cleaner 3 in 1 auto e moto,KARCHER,,/images/karcher_prodotti_LRM/Detergente_per_idropulitrice_KARCHER_Ultra_Foam_Cleaner_3_in_1_auto_e_moto.webp
