name,marca,descrizione,image_url
"Antischiuma con profumazione fruttata, 125ml, per lavapavimenti FC e SV, 125ml",Karcher,Antischiuma con profumazione fruttata. Ne basta una goccia nel serbatoio dell'acqua pulita per debellare la schiuma dal serbatoio dell’acqua. Lascia un delicato profumo fruttato.,"/images/karcher_prodotti_HG/Antischiuma_con_profumazione_fruttata,_125ml,_per_lavapavimenti_FC_e_SV,_125ml.webp"
"Antischiuma neutro 125ml, per lavapavimenti FC e SV, 125ml",Karcher,Antischiuma neutro da 125 ml. Basta una goccia per debellare la schiuma dal serbatoio dell’acqua. Adatto alle lavapavimenti FC.,"/images/karcher_prodotti_HG/Antischiuma_neutro_125ml,_per_lavapavimenti_FC_e_SV,_125ml.webp"
Bidone aspiratutto WD 6 P S V-30/6/22/T + DDC,Karcher,"L'aspiraliquidi WD 6 P S V-30/6/22/T con contenitore in acciaio inox da 30 l, tubi in acciaio inox e comodo filtro plissettato piatto è l'ideale per le attività fai-da-te. DDC incluso",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_6_P_S_V-30_6_22_T_+_DDC.webp
Bidone aspiratutto WD 6 P S V-30/6/22/T,Karcher,"Risultati di pulizia ed efficienza energetica con il nuovo WD 6. Dotato di bidone da 30l in acciaio inox, cavo di alimentazione da 6m, tubo di aspirazione da 2,2m e presa elettroutensile.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_6_P_S_V-30_6_22_T.webp
Bidone aspiratutto WD 5 P S V-25/5/22 Workshop,Karcher,"Un aspirapolvere da officina estremamente potente ed efficiente dal punto di vista energetico: il WD 5 P S Workshop con contenitore in acciaio inossidabile da 25 litri, presa di corrente con interruttore on/off automatico, funzione di pulizia del filtro e accessori speciali.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_5_P_S_V-25_5_22_Workshop.webp
Bidone aspiratutto WD 5 P S V-25/5/22,Karcher,"Nuovo WD 5 P S V-25/5/22 estremamente potente ed efficiente: dotato di bidone da 25l in acciaio inox, cavo di alimentazione da 5m, tubo d'aspirazione di 2,2m e presa elettroutensile.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_5_P_S_V-25_5_22.webp
Bidone aspiratutto WD 5 P V-25/5/22,Karcher,"Nuovo WD 5 P V-25/5/22 estremamente potente ed efficiente: dotato di bidone da 25l in plastica, cavo di alimentazione da 5m, tubo d'aspirazione di 2,2m e presa elettroutensile.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_5_P_V-25_5_22.webp
Bidone aspiratutto WD 5 S V-25/5/22,Karcher,"Nuovo WD 5 S V-25/5/22 estremamente potente ed efficiente: dotato di bidone da 25l in acciaio inox, cavo di alimentazione da 5m e tubo d'aspirazione di 2,2m.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_5_S_V-25_5_22.webp
Bidone aspiratutto WD 5 V-25/5/22,Karcher,"Nuovo WD 5 V-25/5/22 estremamente potente ed efficiente: dotato di bidone da 25l in plastica, cavo di alimentazione da 5m e tubo d'aspirazione di 2,2m.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_5_V-25_5_22.webp
Bidone aspiratutto WD 4 P V-20/5/22,Karcher,"Aspiraliquidi super potente ed efficiente dal punto di vista energetico con contenitore in plastica da 20 l, presa di corrente per lavorare con elettroutensili, cavo da 5 m, tubo di aspirazione da 2,2 m e funzione soffiatore.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_4_P_V-20_5_22.webp
Bidone aspiratutto WD 4 S V-20/4/35,Karcher,"Eccezionale potenza di aspirazione ed efficienza energetica: l'aspirapolvere e aspiraliquidi WD 4 S V-20/4/35 si distingue dalla massa grazie al suo robusto contenitore in acciaio inossidabile da 20 litri, al cavo lungo 4 metri, all'aspirazione di 3,5 metri tubo flessibile e filtro pieghettato piatto.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_4_S_V-20_4_35.webp
Bidone aspiratutto WD 4 S V-20/5/22,Karcher,"Aspirapolvere/liquidi super potente ed efficiente dal punto di vista energetico con contenitore in acciaio inox da 20 l, comodo filtro plissettato piatto, cavo da 5 m, tubo di aspirazione da 2,2 m e funzione soffiatore.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_4_S_V-20_5_22.webp
Bidone aspiratutto WD 4 V-20/5/22,Karcher,"Aspirapolvere/liquidi super potente ed efficiente dal punto di vista energetico con contenitore in plastica da 20 l, comodo filtro plissettato piatto, cavo da 5 m e tubo di aspirazione da 2,2 m. Con funzione soffiante aggiuntiva.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_4_V-20_5_22.webp
Bidone aspiratutto WD 3 V - 15/4/20,Karcher,"Una macchina, mille utilizzi: il WD 3 V - 15/4/20 è dotato di un contenitore di plastica da 15 L, un filtro a cartuccia piatto, un cavo elettrico di 4 m e tubo d'aspirazione di 2 m.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_V_-_15_4_20.webp
Bidone aspiratutto WD 3 V-19/4/20,Karcher,"L'aspiratore solidi liquidi WD 3 V 19/4/20 è potente ed efficiente: con bidone da 19l, cavo da 4m, tubo di aspirazione da 2m e filtro a cartuccia, garantisce risultati di pulizia ottimali.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_V-19_4_20.webp
Bidone aspiratutto WD 3 S V-19/4/20,Karcher,"Contenitore in acciaio inossidabile da 19 l, cavo da 4 m e tubo di aspirazione da 2 m: il WD 3 S V-19/4/20 colpisce per il filtro a cartuccia monopezzo, la potenza, l'efficienza e un interessante rapporto qualità-prezzo.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_S_V-19_4_20.webp
Bidone aspiratutto WD 3 P V-17/4/20,Karcher,"Perfetto per ogni compito di pulizia, l'aspiratore solidi liquidi WD 3 P V-17/4/20 convince con il bidone da 17l in plastica dura e il cavo elettrico da 4m. Dotato di presa elettroutensile.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_P_V-17_4_20.webp
Bidone aspiratutto a batteria WD 3 Battery Set,Karcher,Il WD 3 Battery Set è un aspiratore solidi liquidi con vano raccolta in plastica da 17 l alimentato a batteria. Gli accessori sono gli stessi della versione a cavo. Batteria 36V inclusa.,/images/karcher_prodotti_HG/Bidone_aspiratutto_a_batteria_WD_3_Battery_Set.webp
Bidone aspiratutto a batteria WD 3 Battery Premium,Karcher,La versione Premium dell'aspiratore multiuso WD 3 a batteria 36 V è dotata di un serbatoio da 17 l in acciaio inox. Batteria non inclusa.,/images/karcher_prodotti_HG/Bidone_aspiratutto_a_batteria_WD_3_Battery_Premium.webp
Bidone aspiratutto a batteria WD 3-18 S V-17/20,Karcher,"L'aspirapolvere e aspiraliquidi WD 3-18 S funziona con la piattaforma a batteria 18 V Battery Power. Viene fornito con un contenitore in acciaio inox da 17 litri, tubo di aspirazione da 2 metri, funzione soffiante e filtro a cartuccia monoblocco.",/images/karcher_prodotti_HG/Bidone_aspiratutto_a_batteria_WD_3-18_S_V-17_20.webp
Bidone aspiratutto a batteria WD 3-18 V-17/20,Karcher,"L'aspiratutto WD 3-18 a batteria 18 V. Contenitore in plastica (17 litri), tubo di aspirazione da 2 metri, alla funzione soffiante e al filtro a cartuccia monocomponente.",/images/karcher_prodotti_HG/Bidone_aspiratutto_a_batteria_WD_3-18_V-17_20.webp
Bidone aspiratutto WD 3 S V-17/4/20,Karcher,"Nuovo WD 3 S V-17/4/20 estremamente potente ed efficiente: dotato di bidone da 17l in acciaio inox, cavo di alimentazione da 4m e tubo d'aspirazione di 2m.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_S_V-17_4_20.webp
Bidone aspiratutto WD 3 V-17/4/20,Karcher,"Nuovo WD 3 V-17/4/20 estremamente potente ed efficiente: dotato di serbatoio da 17l in plastica, cavo di alimentazione da 4m e tubo d'aspirazione di 2m.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_V-17_4_20.webp
Bidone aspiratutto WD 2 Plus V-12/4/18/C,Karcher,"Nuovo WD 2 Plus V-12/4/18/C estremamente potente ed efficiente: dotato di bidone da 12l in plastica, cavo di alimentazione da 4m e tubo d'aspirazione di 1,8m. Funzione soffiante.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_2_Plus_V-12_4_18_C.webp
Bidone aspiratutto WD 2 Plus V-12/4/18,Karcher,"L'aspirapolvere compatto entry-level per solidi e liquidi WD 2 Plus V-12/4/18 convince gli utenti con un contenitore in plastica da 12 l, un cavo da 4 m, un tubo di aspirazione lungo 1,8 m e una funzione soffiante.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_2_Plus_V-12_4_18.webp
Bidone aspiratutto a batteria WD 2-18 V-12/18,Karcher,"Aspiratutto WD 2-18 con batteria da 18 V Battery Power per la massima libertà di movimento. Con contenitore in plastica da 12 litri, tubo di aspirazione da 1,8 metri e funzione soffiante.",/images/karcher_prodotti_HG/Bidone_aspiratutto_a_batteria_WD_2-18_V-12_18.webp
Bidone aspiratutto KWD 1 V-12/2/18,Karcher,"Il Bidone Aspiratutto KWD 1 V-12/2/18 è dotato di un contenitore in plastica da 12 litri, un cavo da 2 metri, un tubo di aspirazione da 1,8 metri ed ha una funzione soffiante.",/images/karcher_prodotti_HG/Bidone_aspiratutto_KWD_1_V-12_2_18.webp
Bidone aspiratutto a batteria WD 1 Battery,Karcher,Non conosce limiti: l'aspiratore multiuso WD 1 Compact Battery con batteria da 18 V e accessori speciali per la pulizia degli interni delle auto. Batteria non inclusa.,/images/karcher_prodotti_HG/Bidone_aspiratutto_a_batteria_WD_1_Battery.webp
Bidone aspiratutto WD 2 Plus V-12/4/18/C,Karcher,"Nuovo WD 2 Plus V-12/4/18/C estremamente potente ed efficiente: dotato di bidone da 12l in plastica, cavo di alimentazione da 4m e tubo d'aspirazione di 1,8m. Funzione soffiante.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_2_Plus_V-12_4_18_C.webp
Bidone aspiratutto WD 3 V-17/4/20,Karcher,"Nuovo WD 3 V-17/4/20 estremamente potente ed efficiente: dotato di serbatoio da 17l in plastica, cavo di alimentazione da 4m e tubo d'aspirazione di 2m.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_3_V-17_4_20.webp
Bidone aspiratutto WD 6 P S V-30/6/22/T,Karcher,"Risultati di pulizia ed efficienza energetica con il nuovo WD 6. Dotato di bidone da 30l in acciaio inox, cavo di alimentazione da 6m, tubo di aspirazione da 2,2m e presa elettroutensile.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_6_P_S_V-30_6_22_T.webp
Bidone aspiratutto WD 4 V-20/5/2,Karcher,"Aspirapolvere/liquidi super potente ed efficiente dal punto di vista energetico con contenitore in plastica da 20 l, comodo filtro plissettato piatto, cavo da 5 m e tubo di aspirazione da 2,2 m. Con funzione soffiante aggiuntiva.",/images/karcher_prodotti_HG/Bidone_aspiratutto_WD_4_V-20_5_2.webp
Aspiracenere AD 4 Premium,Karcher,"Aspiracenere AD 4 Premium con vano raccolta da 17 litri in metallo. classe A+. Aspira in modo efficiente senza lasciare tracce tutti i tipi di cenere, incluso il pellet, e la normale polvere",/images/karcher_prodotti_HG/Aspiracenere_AD_4_Premium.webp
Aspiracenere AD 2,Karcher,Aspiratore e aspiracenere AD 2 con 600 W di potenza e vano raccolta da 14 litri in metallo. Ottimo per aspirare la cenere (incluso il pellet) in totale sicurezza.,/images/karcher_prodotti_HG/Aspiracenere_AD_2.webp
Aspiracenere a batteria AD 2 Battery,Karcher,"Per una pulizia rapidadi caminetti, barbeque e stufe a pellet il nostro aspira cenere AD 2 Battery con batteria da 18V viene in tuo aiuto!",/images/karcher_prodotti_HG/Aspiracenere_a_batteria_AD_2_Battery.webp
Pulitore a vapore SC 5 Deluxe Signature Line,Karcher,"Il pulitore a vapore SC 5 Deluxe, dotato di display LED con indicatore di temperatura, funzione VapoHydro e vano accessori, offre risultati eccellenti e consente una pulizia non-stop.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_5_Deluxe_Signature_Line.webp
Pulitore a vapore SC 5 EasyFix Iron Plug,Karcher,"Potente e versatile: il pulitore a vapore SC 5 EasyFix con attacco per ferro da stiro a pressione del vapore. incl. Funzione VapoHydro, serbatoio dell'acqua ricaricabile in modo permanente",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_5_EasyFix_Iron_Plug.webp
Pulitore a vapore SC 4 Deluxe,Karcher,"Il pulitore a vapore SC 4 Deluxe, con display LED e agganci per gli accessori, permette di pulire senza interruzioni grazie al serbatoio rimovibile e ricaricabile in qualsiasi momento.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_4_Deluxe.webp
Pulitore a vapore SC 4 EasyFix,Karcher,Pulizia a vapore comoda e ininterrotta: con il pulitore a vapore SC 4 EasyFix con bocchetta per pavimenti EasyFix e serbatoio dell'acqua rimovibile e ricaricabile in modo permanente.,/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_4_EasyFix.webp
Pulitore a vapore SC 3 Deluxe,Karcher,"Il tempo di riscaldamento è di soli 30 secondi: SC 3 Deluxe, con controllo luminoso a LED, pulisce senza interruzioni grazie al serbatoio dell'acqua ricaricabile in qualsiasi momento.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_3_Deluxe.webp
Lavapavimenti a vapore SC 3 Upright,Karcher,"Pulizia profonda senza sforzo di pavimenti duri: la scopa a vapore premium SC 3 Upright elimina fino al 99,999% dei virus* e il 99,99% di tutti i comuni batteri domestici**.",/images/karcher_prodotti_HG/Lavapavimenti_a_vapore_SC_3_Upright.webp
Pulitore a vapore SC 3 EasyFix,Karcher,Il pulitore a vapore SC 3 EasyFix e cartuccia anticalcare consente una pulizia ininterrotta grazie al serbatoio dell'acqua sempre ricaricabile. Si riscalda in soli 30 secondi.,/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_3_EasyFix.webp
Lavapavimenti a vapore SC 2 Upright,Karcher,"Il pulitore a vapore SC 2 Upright rimuove fino al 99,999% di coronavirus* e il 99,99% di tutti i comuni batteri domestici** dalle superfici.",/images/karcher_prodotti_HG/Lavapavimenti_a_vapore_SC_2_Upright.webp
Pulitore a vapore SC 2 EasyFix,Karcher,Il pulitore a vapore SC 2 EasyFix di Kärcher è il modello di partenza ideale per la pulizia a vapore senza prodotti chimici. Per una pulizia pura sulle superfici dure di tutta la casa.,/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_2_EasyFix.webp
Lavapavimenti a vapore SC 1 Upright,Karcher,"Leggero, sottile e dal design verticale: il modello dal prezzo base è pronto all'uso in soli 30 secondi per una pulizia profonda e spensierata con il vapore.",/images/karcher_prodotti_HG/Lavapavimenti_a_vapore_SC_1_Upright.webp
Pulitore a vapore SC 1 Multi,Karcher,Il pulitore a vapore portatile compatto SC 1 Multi è pronto all'uso in 30 secondi e consente una pulizia profonda.,/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_1_Multi.webp
Pulitore a vapore SC 1 Multi & Up,Karcher,"Il pulitore a vapore multifunzione 4 in 1 SC 1 Multi & Up può essere utilizzata in tre diverse posizioni e come vaporiera manuale, adattandosi perfettamente alle esigenze individuali.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_1_Multi_&_Up.webp
Pulitore a vapore SC 1,Karcher,"Grazie alle sue dimensioni compatte, il pulitore a vapore SC 1 è ideale per una pulizia rapida, per disinfettare le superfici senza prodotti chimici.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_1.webp
Pulitore a vapore SC 1 EasyFix,Karcher,"La scopa a vapore compatta SC 1 EasyFix è ideale per una pulizia rapida e senza sostanze chimiche e, grazie alla bocchetta per pavimenti EasyFix in dotazione, può anche pulire il pavimento.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_1_EasyFix.webp
Pulitore a vapore SC 4 EasyFix Iron,Karcher,Il pulitore a vapore SC 4 EasyFix Iron con bocchetta per pavimenti EasyFix e ferro da stiro incluso è dotato di un serbatoio rimovibile e ricaricabile in ogni momento per una non-stop.,/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_4_EasyFix_Iron.webp
Pulitore a vapore SC 5 EasyFix Iron,Karcher,"Potente e versatile: il pulitore a vapore SC 5 EasyFix Iron con pressione di 4,2 bar include un ferro da stiro, funzione VapoHydro, bocchetta per pavimenti e ampia gamma di accessori.",/images/karcher_prodotti_HG/Pulitore_a_vapore_SC_5_EasyFix_Iron.webp
Lavatappeti SE 6 Signature Line,Karcher,"Il lavatappeti SE 6 Signature Line semplifica la pulizia delle superfici tessili per garantire la massima igiene. Ideale per famiglie, soggetti allergici e case con animali domestici.",/images/karcher_prodotti_HG/Lavatappeti_SE_6_Signature_Line.webp
Lavatappeti SE 5,Karcher,"Il lavatappeti SE 5 semplifica la pulizia di superfici tessili come tappeti per una pulizia profonda di tutte le fibre. Ideale per famiglie, soggetti allergici e case con animali domestici.",/images/karcher_prodotti_HG/Lavatappeti_SE_5.webp
Lavatappeti SE 4 Plus,Karcher,"Il lavatappeti e lavatessuti SE 4 Plus semplifica la pulizia profonda delle superfici tessili per garantire la massima igiene. Ideale per famiglie, soggetti allergici e case con animali domestici.",/images/karcher_prodotti_HG/Lavatappeti_SE_4_Plus.webp
Lavatappeti SE 4,Karcher,"Il lavatappeti e lavatessuti SE 4 semplifica la pulizia profonda delle superfici tessili per garantire la massima igiene. Ideale per famiglie, soggetti allergici e case con animali domestici",/images/karcher_prodotti_HG/Lavatappeti_SE_4.webp
Lavatappeti a batteria SE 3-18 Compact Battery,Karcher,Il potente pulitore spruzzo-estrazione pulisce in profondità le fibre di tutte le superfici tessili e offre massima libertà di movimento grazie a una batteria da 18 V,/images/karcher_prodotti_HG/Lavatappeti_a_batteria_SE_3-18_Compact_Battery.webp
Lavatappeti a batteria SE 3-18 Compact Home,Karcher,"La macchina spruzzo estrazione è ideale per pulire tessuti e tessili come divani, tappeti, tende e sedili dell'auto. Massima libertà di movimento grazie alla batteria da 18 V.",/images/karcher_prodotti_HG/Lavatappeti_a_batteria_SE_3-18_Compact_Home.webp
Lavatappeti a batteria SE 3-18 Compact Home Battery Set,Karcher,Il potente lavatappeti e moquette vi convincerà pulendo in profondità le fibre delle superfici tessili come i sedili dell'auto. Garantisce la massima libertà di movimento grazie alla batteria da 18 V e alla funzione flush per la pulizia del dispositivo.,/images/karcher_prodotti_HG/Lavatappeti_a_batteria_SE_3-18_Compact_Home_Battery_Set.webp
Lavatappeti SE 3 Compact,Karcher,"Il potente lavatappeti e smacchiatore SpotLess SE 3 Compact si distingue per la pulizia in profondità di tappeti, divani e materassi oltre che per il suo design compatto e la funzione auto-pulente.",/images/karcher_prodotti_HG/Lavatappeti_SE_3_Compact.webp
Lavatappeti SE 3 Compact Floor,Karcher,"Il lavatappeti e smacchiatore SpotLess SE 3 Compact Floor si distingue per la sua pulizia profonda di superfici tessili come sedili, tappeti e divani, nonché per il design compatto e la funzione di autopulizia.",/images/karcher_prodotti_HG/Lavatappeti_SE_3_Compact_Floor.webp
Lavatappeti SE 4001 Plus,Karcher,Il detergente per estrazione spray SE 4001 Limited Edition pulisce a fondo le superfici tessili. Ideale per chi soffre di allergie e famiglie con animali domestici.,/images/karcher_prodotti_HG/Lavatappeti_SE_4001_Plus.webp
Aspirapolvere senza fili VC 7 Signature Line,Karcher,"Aspirapolvere senza filo VC 7 Signature Line con sensore di polvere e seconda batteria inclusa. Con strumento per pulire il filtro, bocchetta per fessure, due spazzole e supporto a parete.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_7_Signature_Line.webp
Aspirapolvere senza fili VC 7 Cordless yourMax,Karcher,"Pulizia senza sforzo con la massima durata: l'aspirapolvere VC 7 Cordless yourMax vanta un peso relativamente ridotto, un sistema di filtraggio senza sacchetto e un innovativo sensore della polvere.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_7_Cordless_yourMax.webp
Aspirapolvere senza fili VC 6 Cordless ourFamily,Karcher,"Pulizia semplice e affidabile nelle famiglie più grandi: l'aspirapolvere VC 6 Cordless ourFamily si distingue dalla massa per il suo peso ridotto, il sistema di filtraggio senza sacchetto e l'elevata potenza di aspirazione.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_6_Cordless_ourFamily.webp
Aspirapolvere senza fili VC 6 Cordless ourFamily Pet,Karcher,L'aspirapolvere senza sacco VC 6 Cordless ourFamily Pet vanta un'elevata potenza di aspirazione e accessori abbinati per raccogliere praticamente tutti i peli di animali domestici e le cellule morte della pelle.,/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_6_Cordless_ourFamily_Pet.webp
Aspirapolvere senza fili VC 6 Cordless ourFamily Car,Karcher,L'aspirapolvere senza sacchetto VC 6 Cordless ourFamily Car offre prestazioni potenti e gli accessori giusti per una pulizia accurata in casa e in auto.,/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_6_Cordless_ourFamily_Car.webp
Aspirapolvere senza fili VC 6 Cordless ourFamily Extra,Karcher,Un tuttofare completamente equipaggiato: l'aspirapolvere senza sacchetto VC 6 Cordless ourFamily Extra ha tutta una serie di accessori per eliminare il duro lavoro di pulizia. Inoltre una stazione di parcheggio autoportante che non richiede il montaggio a parete.,/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_6_Cordless_ourFamily_Extra.webp
Aspirapolvere senza fili VC 4 Cordless myHome,Karcher,"Aspirare senza fatica: VC 4 Cordless myHome, leggera e versatile semplifica l'aspirazione nelle piccole case.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_4_Cordless_myHome.webp
Aspirapolvere senza fili VC 4 Cordless myHome Pet,Karcher,"Compatto, senza sacchetto filtro e perfetto per rimuovere i peli di animali domestici: l'aspirapolvere VC 4 Cordless myHome Pet è un'ottima opzione per le piccole famiglie con animali domestici.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_4_Cordless_myHome_Pet.webp
Aspirapolvere senza fili VC 4 Cordless myHome Car,Karcher,"Compatto, leggero e sempre a portata di mano: come aspirapolvere senza filo con sistema di filtraggio senza sacchetto, il VC 4 Cordless myHome Car è perfetto per le piccole famiglie e per la pulizia degli interni dell'auto.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_4_Cordless_myHome_Car.webp
Aspirapolvere VC 3 (ERP),Karcher,Risparmiati il ​​cambio dei sacchetti filtro e l'acquisto di ricambi: l'aspirapolvere VC 3 con tecnologia multiciclonica e contenitore per rifiuti trasparente e lavabile.,/images/karcher_prodotti_HG/Aspirapolvere_VC_3_(ERP).webp
Aspirapolvere VC 2,Karcher,Ideale per pulire comodamente appartamenti e case più piccole: VC 2 è l'aspirapolvere con sacchetto compatto e facile da usare.,/images/karcher_prodotti_HG/Aspirapolvere_VC_2.webp
Aspirapolvere con filtro ad acqua DS 6,Karcher,"Aspirapolvere con innovativa tecnologia di filtraggio ad acqua per un aria in uscita fresca e pulita al 99,5%. Un grande vantaggio, non solo per chi soffre di allergie.",/images/karcher_prodotti_HG/Aspirapolvere_con_filtro_ad_acqua_DS_6.webp
Aspirapolvere a batteria CVH 3 Plus,Karcher,"Potente e sempre pronto all'uso: con il compatto aspirabriciole a batteria CVH 3 Plus potrete dire addio allo sporco in salotto, in camera da letto, in cucina o in auto.",/images/karcher_prodotti_HG/Aspirapolvere_a_batteria_CVH_3_Plus.webp
Aspirapolvere a batteria CVH 2,Karcher,"Piccolo e potente: l'aspirabriciole CVH 2, senza filo, è leggero e compatto e particolarmente adatto come ausilio affidabile per le pulizie quotidiane in casa e auto.",/images/karcher_prodotti_HG/Aspirapolvere_a_batteria_CVH_2.webp
Aspirapolvere a batteria CVH 2-4,Karcher,"Metti fine a polvere e briciole: l'aspirapolvere portatile compatto CVH 2-4 con batteria sostituibile da 4 V è sempre pronto all'uso, mobile e versatile.",/images/karcher_prodotti_HG/Aspirapolvere_a_batteria_CVH_2-4.webp
Aspirapolvere a batteria CVH 3 Plus,Karcher,"Potente e sempre pronto all'uso: con il compatto aspirabriciole a batteria CVH 3 Plus potrete dire addio allo sporco in salotto, in camera da letto, in cucina o in auto.",/images/karcher_prodotti_HG/Aspirapolvere_a_batteria_CVH_3_Plus.webp
"Aspirapolvere senza fili VC 6 Cordless ourFamily Pet
",Karcher,L'aspirapolvere senza sacco VC 6 Cordless ourFamily Pet vanta un'elevata potenza di aspirazione e accessori abbinati per raccogliere praticamente tutti i peli di animali domestici e le cellule morte della pelle.,/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_6_Cordless_ourFamily_Pet.webp
"Aspirapolvere senza fili VC 7 Signature Line
",Karcher,"Aspirapolvere senza filo VC 7 Signature Line con sensore di polvere e seconda batteria inclusa. Con strumento per pulire il filtro, bocchetta per fessure, due spazzole e supporto a parete.",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_7_Signature_Line.webp
"Aspirapolvere senza fili VC 7 Cordless yourMax
",Karcher,"Pulizia senza sforzo con la massima durata: l'aspirapolvere VC 7 Cordless yourMax vanta un peso relativamente ridotto, un sistema di filtraggio senza sacchetto e un innovativo sensore della polvere.

",/images/karcher_prodotti_HG/Aspirapolvere_senza_fili_VC_7_Cordless_yourMax.webp
Lavapavimenti Aspirapolvere FCV 4,Karcher,"Xtra!Clean 3 in 1: aspira, lava, asciuga: la scopa aspirapolvere intelligente FCV 4 con autonomia della batteria di 45 minuti e sensore di sporco Dynamic!Control, anche sui tappeti.",/images/karcher_prodotti_HG/Lavapavimenti_Aspirapolvere_FCV_4.webp
Lavapavimenti Aspirapolvere FCV 3,Karcher,"Xtra!Clean 3 in 1: aspira, lava, asciuga: il versatile lavapavimenti FCV 3 con autonomia della batteria di 30 minuti e modalità Advanced!Power, ideale per pavimenti duri e tappeti.",/images/karcher_prodotti_HG/Lavapavimenti_Aspirapolvere_FCV_3.webp
Lavapavimenti Aspirapolvere FCV 2 Natural N,Karcher,"Xtra!Clean 3 in 1: aspira, lava, asciuga. FCV 2 con autonomia della batteria fino a 25 minuti, due modalità di pulizia e detergente naturale, ideale per pavimenti duri e tappeti.",/images/karcher_prodotti_HG/Lavapavimenti_Aspirapolvere_FCV_2_Natural_N.webp
Robot lavapavimenti RCF 3,Karcher,RCF 3 lava ogni tipo di pavimento in modo completamente autonomo e offre risultati eccellenti grazie all'innovativa tecnologia del rullo FC. Dotato di rilevamento dei tappeti.,/images/karcher_prodotti_HG/Robot_lavapavimenti_RCF_3.webp
Robot aspira e lava RCV 5,Karcher,"L'RCV 5 aspira e lava in modo completamente autonomo. Dotato di una precisa navigazione LiDAR, un sistema a doppio laser e una fotocamera, gli ostacoli vengono evitati senza sforzo.",/images/karcher_prodotti_HG/Robot_aspira_e_lava_RCV_5.webp
Robot aspira e lava RCV 3,Karcher,L'intelligente RCV 3 con navigazione LiDAR e pratico controllo tramite app pulisce tappeti a pelo corto e superfici dure in modo completamente autonomo e sistematico.,/images/karcher_prodotti_HG/Robot_aspira_e_lava_RCV_3.webp
Stazione di aspirazione RCV 5,Karcher,"Ancora più autonomia nella pulizia: con la stazione intelligente di autosvuotamento, il contenitore della polvere dell'RCV 5 viene svuotato automaticamente a intervalli regolari.",/images/karcher_prodotti_HG/Stazione_di_aspirazione_RCV_5.webp
Filtro,Karcher,I sacchetti filtranti in pile di alta qualità per la stazione di aspirazione dell'RCV 5 assicurano un'eliminazione semplice dello sporco e della polvere.,/images/karcher_prodotti_HG/Filtro.webp
Kit di stoffa,Karcher,Per risultati di pulizia ottimali: set di panni in microfibra di alta qualità per la pulizia a umido di superfici dure con l'aspirapolvere robot RCV 3.,/images/karcher_prodotti_HG/Kit_di_stoffa.webp
